ID,Tweet,Sentiment
1778,"#BalanceSeguridadBogota‚ En el primer semestre logramos 9.580 capturas, de las cuales, 8.311 fueron en flagrancia y 1.269 por orden judicial. Al desarticular las bandas no solo capturamos a las personas, sino que incautamos armas, información, drogas. @ClaudiaLopez https://t.co/q5tgpnPPyO",4
1779,@ClaudiaLopez @CMILANOTICIA recurro a uds. pq queremos solucionar y prevenir en mat. d salud a los niños de Bogota. Poblacion vulnerable por su naturaleza y edad. Solicito su ayuda para establecer un contacto EFECTIVO para poder hablar con @SectorSalud alguien d nivel SUPERIOR,3
1780,"#CrecimientoEnCasa La utilidad de las herejias, convirtiendo los ataques en oportunidades  https://t.co/G7q0Jhs4Ha https://t.co/u1ZnVN1otq",3
1781,"Jeffrey Dahmer, conocido como El Carnicero de Milwaukee es probablemente uno de los canibales mas conocidos, pues mato a mas de 17 hombres y niños, a los cuales engañaba para llevarlos a su casa donde los violaba, mataba y devoraba. Lo capturaron y en la carcel fue asesinado https://t.co/9BJf8rVCGG",2
1782,Las fotos no le hacen justicia a ese atardecer de color apocalíptico que tiene Bogota en este momento. https://t.co/pauT3GOrmB,3
1783,En Bogota tres personas fueron capturadas por hurtar viviendas haciendose pasar por personal medico que realizaba supuestos protocolos contra el coronavirus. La Policia Metropolitana hizo un llamado para que los ciudadanos exijan los documentos #NoticiasDeLaHora,3
1784,#NiUnaMenos Mesa del Movimiento Social de Mujeres de Cartagena y Bolivar envio la semana pasada una carta al Distrito para que se busquen  estrategias para evitar que ocurran casos de violencia intrafamiliar.https://t.co/6HeQVnbajl via @ElUniversalCtg,3
1785,"@Helena77Hdez @NestorWho @ELTIEMPO No lo habia pensado por el lado delictivo, pero si es terrible algunas cosas que he visto en redes, como la posibilidad que envien a delincuentes sexuales a prision en sus casas, si se tiene en cuenta, que la mayoria de victimas son del circulo familiar.",2
1786,"Les comparto esta app ‚Ellas‚ creada por la Red Nacional de Mujeres de Colombia; brinda una ruta de atencion y asesoria para las mujeres colombianas victimas de cualquier tipo de violencia, que incluye ademas un boton de panico para activar en caso de riesgo o emergencia. https://t.co/yMc4drJ0dX",4
1787,"La Fiscalia, en Italia, pide que se archive el caso de presunta violencia sexual de Mario Balotelli https://t.co/RpgmLfscwz https://t.co/tTKUgGF3wV",2
1788,"@DeiAparicio @CmarcaFederal @IvanDuque A ver cuantas de esas personas son delincuentes que estan aprovechando la situacion, por lo menos la mitad son ladrones que no tiene a quien robar en la calle !!!!",2
1789,Durante los primeros cien dias del 2019 se robaron 2.080 bicicletas. Hemos tenido una reduccion del 9 % en el mismo periodo de 2020! Invitamos a los ciclistas a registrar la bici y a denunciar este delito para poder dar con los responsables. #SeguridadEnBogota https://t.co/aDWUui1XwO,2
1790,"@ClaudiaLopez Transmilenio deberia estar a toda su capacidad, somos una ciudad que trabaja, es ridiculo pensar que no van a encontrar personas en la calle, vea noticias, los focos estan en las estaciones de Transmilenio, saque todos los buses para que vayan con menos personas",2
1791,"@Bogota por años a identificado y hecho formacion del Codigo de Policia a  quienes realizan actividades sexuales pagadas, que @integracionbta  y @secredistmujer usen esas bases para hacer seguimiento y apoyo a esta poblacion @YolandaRuizCe",4
1792,Bogota entregara ayudas a hogares en extrema pobreza y vulnerabilidad https://t.co/jHHGRZ6YLE via @RedMasNoticias,5
1793,@ClaudiaLopez @TransMilenio Hps delincuentes hay que grabar y denunciar a estos delincuentes,1
1794,Aprovechan las protestas de Hambre en Bogota para robar supermercados. Para eso SI se necesita el smat. Bien @ClaudiaLopez #Covid_19,2
1795,"Las redes sociales inundadas con fotos de trapos rojos puestos en las ventanas y puertas de las casas a lo largo y ancho del pais. Y los corruptos haciendo fiestas con los recursos que son para las poblaciones mas vulnerables. 
Merecen lo peor politiqueros hijueputas!",1
1796,"@ELTIEMPO @Uinvestigativa Buses, buses para que se los lleven a Venezuela !!!! Es hora de deportarlos antes que agraven los desmanes !!!",2
1797,"En ""supuesta"" cuarentena atracan roban supermercados donde esta la ponal si es q la sociedad se quede en casa por q no sacan al ejercito pa ejercer control",2
1798,Mas de 15.000 casos de violencia intrafamiliar durante el primer trimestre de 2020 en Colombia #NotiCentro1CMI https://t.co/w23g68MlxA,2
1799,@ValentinaBotell Inaudito que en algunos lugares por portar uniformes los saquen o el transporte publico se niegue a prestarles servicio.,2
1800,@Bogota @ClaudiaLopez por favor creen una politica para l@s niñ@s. Es necesario que tengan un espacio y tiempo para liberar energia. Niños que juegan futbol y saltan lazo en apartamentos hacen que la convivencia y la salud mental de tod@s peligre. 30min de parque al día,3
1801,"Algo pasa en Bogota con las medidas de contencion y el comportamiento ciudadano, pues somos poco mas de un tercio del problema del pais. Necesitamos mayor compromiso ciudadano y poner en marcha ya los programas de apoyo maximo a los mas vulnerables. https://t.co/RfomoYePV7",3
1802,"@JulianRoman Señor Julian por que no denunciar a este conductor con numero de placa y tarjeton y dejar de generalizar, ya que una persona culta y preparada no demuestre lo mas bajo de tras de un celular y un retuiw gracias",2
1803,La casa es el lugar mas peligroso para las mujeres y tambien para las personas #LGBTI @mariangelauc https://t.co/FDI9DiDHbq,2
1804,Para mas informacion de:  Qu√e es el Plan Integral de Seguridad y Convivencia Ciudadana ?  #PISCC https://t.co/lr6nUgCP2D en Bogota https://t.co/IdHnVN507q,4
1805,"Y como si la policia nunca abusara de su autoridad, la situacion actual lo complica todo. Urgente formar a los agentes de policia! https://t.co/xe0C63urbt",2
1806,"Si, la reaccion es un poco grotesca y vulgar, mas no desproporcional. La entiendo, fijo madrugo, le dejo el desayuno a los hijos, se subio a un transmilenio lleno, un viaje de mas de una hora en unas condiciones absurdas
Y para terminar, viene un policia a abusar de la autoridad https://t.co/heSybnLNds",2
1807,"Bogota tiene motines, COVID-19, ciclon nocturno, temblor, y señoras  que compran en el Carulla duquistas. Seguros no somos el epicentro de una especie de apocalipsis?",2
1808,"Alcaldesa @ClaudiaLopez hay mucha gente en la calle aun, los bancos estan a reventar y las filas de los supermercados son alarmantes. Por favor implemente el pico y cedula. La policia no esta haciendo controles rigurosos.",2
1809,@Viviana_tes Una ciudad como las Las Vegas con miles de habitaciones vacias. Deja dormir a la gente en la calle en una  Pandemi. Perdimos totalmente la humanidad.,2
1810,"@gaitan_presente Y ahora sumemos que esos animales no se cuidan de ninguna manera para evitar la propagacion del virus, y andan en banda por todo Bogota, buscando a quien podran robar. El dia que se le metan a la casa a robar, violar y asesinar a alguien de su familia,lo quiero ver defendiendolos",2
1811,@ClaudiaLopez Alcaldesa y que tal si se aprovecha la cuarentena para arreglar las vias/calles? Tomando las precauciones sanitarias obviamente. Con eso se garantiza al menos que ciertos sectores economicos no se vean detenidos y al finalizar todo esto tendremos mejores vias.,4
1812,"La pandemia afecta a los mas debiles: las mujeres, los migrantes, las personas trans, las personas en la informalidad, las campesinas, los vendedores ambulantes, los habitantes de calle. No tenemos una politica social digna en tiempos de normalidad y mucho menos en la emergencia.",3
1813,@esmee_26 @RubenDAcostaO @PoliciaColombia Y porque tiene que andar tomando un taxi... quien le asegura que en ese taxi no se han montando cualquier cantidad de personas sin ningun tipo de precaucion y limpieza? Acaso el taxista desinfecta el carro despues de que cada pasajero se baja?,2
1814,"@alejoaguilar82  que lindo gesto de este cabellero... Bajarse de su taxi... Para decirle al vigilante del conjunto donde vivo...  Y devolver un mercado que estaba en taxi que el tomo

EXCELENTE GESTO",5
1815,"La mayoria del consumo de heroina desde hace unos 10 años viene dandose en la calle. Este no es tiempo para sancionar y castigar a las personas que usan drogas, sino un momento para buscar medidas adecuadas que los favorezcan en terminos de salud. Hugo Castro de @CTemeride. https://t.co/EqlHt9LNZ9",3
1816,"con videos de camaras/seguridad de su conjunto residencial, tomadas desde su celular o denunciadas por otros periodistas como Julian Martinez. Tambien se conocio un inminente plan (con pruebas) de que las Aguilas Negras recibieron la orden de asesinarlo. La CIDH pidio proteccion https://t.co/IiKRgjpLfp",2
1817,#Seguridad | Bogota(@SeguridadBOG) registra disminucion del 2% en homicidios frente al 2019 https://t.co/zojCvHKFyD https://t.co/qG1CBFzqYV,4
1818,"#ATENCION Las Comisarias de Familia volveran a operar de manera presencial durante la #CuarentenaPorLaVida para atender los casos de violencia intrafamiliar. 
https://t.co/3SKAge8PiX",4
1819,"Nos ponemos las gafas moradas para analizar la #SeguridadEnBogota: en el 50,8 % de los delitos contra la vida las victimas son mujeres. Seguimos tomando acciones para proteger la vida de las ciudadanas. La Linea Purpura esta disponible para atender sus casos: 018000112137. https://t.co/BGLmvHDQMd",3
1820,"Frente al caso lamentable del homicidio del señor Patrullero Carlos Alberto Lean ocurrido el pasado fin de semana en el municipio de Mesitas del colegio, los capturados no aceptaron cargos, les fue impuesta medida intramural Fuente: Oficina de Prensa y Comunicaciones Policia Nal. https://t.co/WWWthWo1xE",3
1821,@Matherile La calle esta insegura.,2
1822,"@otra_crespa_mas Esto es cierto, en 4 días hemos evidenciado varios atracos no solo en la calle sino en los buses de transmilenio y todos han sido efectuados por venezolanos, que pasa con el gobierno. Hay que tomar accion!!!",2
1823,Cerca al Ara de la carrera 19 con 33 (Teusaquillo - Bogota) hombres  en bicicleta atracando el barrio. @PoliciaBogota@teusaquillo13,2
1824,"Se acuerdan que este Alcalde, decidio violentar la autonomia universitaria. Pues ahora esa universidad agredida le muestra al pais, que la educacion superior publica vale la pena. https://t.co/B40xJ1rDRP",2
1825,"@ClaudiaLopez por favor revisa las denuncias contra el parque @mundo_aventura  estan maltrataba una vaquita, los vecinos escuchan el llanto del pobre animal y el parque no hace nada, como es posible esto ?? Deberian cerrar el lugar y no permitir exhibicion de animales",3
1826,"En video: Asalto a tres personas en la puerta de su casa https://t.co/5WzhTqtjFi En cuarentena los ladrones y delincuentes haciendo de las suyas, la policia si los captura al rato los sueltan, lo MEJOR SI SE LOGRA DESARMAR Y COGER DARLE UNA PALOTERAPIA PARA QUE VAYAN A TRABAJAR.",1
1827,"Todo el dia llevan dandose la de bailados y cuchillo afuera de mi casa, ya rompieron vidrios, botellas y cueros JASJJASJASJAJS",2
1828,"La @PoliciaBogota dio a conocer las imagenes de los delincuentes mas buscados en la ciudad. Se trata de 18 hombres y una mujer, recompensas hasta 2 mil millones, RT #FinDelMundo #Bogota #CoronavirusColombia #Covid19Colombia https://t.co/EXwuUkctQt",2
1829,"@lauradsq Aca ya existia delincuencia estaba sectorizada y sabia uno donde y a que hora, pero ahora estos venezolanos invadieron las calles con delincuencia y mendicidad como negocio, por favor solidarios si vemos un compatriota atacado unidos podemos hacer algo, la indef. nos acaba",2
1830,"Hoy, en #NoticiasDesdeCasa:
Como vive Egipto la pandemia del coronavirus? https://t.co/Cx5K9o4l9f
Este año han sido asesinados 71 lideres sociales https://t.co/fRzbdpp1lt
Esta semana, 227 denuncias de violencia intrafamiliar llegaron a la Policia https://t.co/ex9flG0PSD https://t.co/jyEHcfUEyO",2
1831,"Mañana estara en la emisora de mi universidad, hablando de violencia intrafamiliar. Tengo miedooouuuu.
Pero me siento bien porque me eligieron para hablarlo xd.",3
1832,@Kevinrivas961 @jorgeumbarila @ClaudiaLopez @FiscaliaCol @GobiernoBTA @secredistmujer @PoliciaBogota @SeguridadBOG Claro que lo tuvo pero no se estan evaluando solo los 10 dias... o no ha visto que continuan los atracos en transmilenio y sitp...?,2
1833,"@crojas1506 no se bien si la detuvieron por ir a comprar cigarrillos , pero algo a lo que le debe poner mas atencion la policia es a esa ñeramenta partida de ladrones que andan por las calles del sur de bogota como pedro por su casa.",2
1834,@Citytv Con mucho gusto cojemos un bus se suben todos y se llevan a la frontera y no se dejan entrar mas.,2
1835,"Por favor control en las calles para evitar hurtos, donde esta el esmad? O es solo para los estudiantes?  @IvanDuque @CarlosHolmesTru @ClaudiaLopez https://t.co/X700AGgfxe",3
1836,En vista de los muy seguros desmanes y saqueos de esta noche en bogota @ClaudiaLopez ya tiene preparada la militarizacion de bogota y la proteccion de los barrios estrato 1-2-3 porque hay sectores donde la policia aveces ni llega.,2
1837,@rabodeajip Quiero prohibir tambien el consumo de alcohol en la casa. Facil de vigilar pero mas importante totalmente ridiculo. En que le afectar?,3
1838,@Bogota @ClaudiaLopez en la calle 47 con carrera 7 se encuentra adulto mayor habitante de calle durmiendo en via publica. Necesita ayuda. https://t.co/KtquXsz4Zp,3
1839,Preocupante! denuncian presencia masiva de gente en las calles https://t.co/lB0m9mkRK1,2
1840,"#MuseoPregunton Bolivar escapa de la Quinta de un atentado que sufrio conocido como ""la noche septembrina""?  #MuseosEnCasa https://t.co/9A6G72Qt83",3
1841,Somos la plaga de este planeta. Merecemos lo que nos estapasando por tanto abuso a nuestra naturaleza. Con la cuarentena volvi a escuchar pajaritos afuera de mi casa y deje de entrar tanto mugre por las ventanas. https://t.co/NS3h8Wgfir,4
1842,"#CuarentenaHastaJunioEs un llamado a que todas las casas de igualdad de oportunidades para las mujeres de @secredistmujer se conviertan en Casas Refugio temporales para mujeres violentadas

@JuanLuisCasCo @ClaudiaLopez @PrincesaSamaria @AngelicaLozanoC @DianaOsorioD @drodriguezfr",4
